日期,品种,合约,合约月份,席位,多头持仓,空头持仓,净持仓,净持仓方向,多头增减仓,空头增减仓
20260225,豆粕,m2611,11,中粮期货,924,0,924,净多,549,0
20260225,豆粕,m2611,11,乾坤期货,0,0,0,持平,0,0
20260225,豆粕,m2611,11,摩根大通期货,0,0,0,持平,0,0
20260225,豆粕,m2611,11,瑞银期货,0,0,0,持平,0,0
20260225,豆粕,m2701,01,中粮期货,2914,7453,-4539,净空,240,21
20260225,豆粕,m2701,01,乾坤期货,0,0,0,持平,0,0
20260225,豆粕,m2701,01,摩根大通期货,0,0,0,持平,0,0
20260225,豆粕,m2701,01,瑞银期货,0,0,0,持平,0,0
20260226,豆粕,m2609,09,中粮期货,55406,129907,-74501,净空,14081,2113
20260226,豆粕,m2609,09,乾坤期货,0,0,0,持平,0,0
20260226,豆粕,m2609,09,摩根大通期货,30095,65915,-35820,净空,-1021,0
20260226,豆粕,m2609,09,瑞银期货,0,0,0,持平,0,0
20260226,豆粕,m2611,11,中粮期货,924,0,924,净多,0,0
20260226,豆粕,m2611,11,乾坤期货,0,0,0,持平,0,0
20260226,豆粕,m2611,11,摩根大通期货,0,0,0,持平,0,0
20260226,豆粕,m2611,11,瑞银期货,0,0,0,持平,0,0
20260226,豆粕,m2701,01,中粮期货,3412,7304,-3892,净空,498,-149
20260226,豆粕,m2701,01,乾坤期货,0,0,0,持平,0,0
20260226,豆粕,m2701,01,摩根大通期货,0,0,0,持平,0,0
20260226,豆粕,m2701,01,瑞银期货,0,0,0,持平,0,0
20260227,豆粕,m2609,09,中粮期货,54550,142343,-87793,净空,-856,12436
20260227,豆粕,m2609,09,乾坤期货,0,0,0,持平,0,0
20260227,豆粕,m2609,09,摩根大通期货,29712,65915,-36203,净空,-383,0
20260227,豆粕,m2609,09,瑞银期货,0,0,0,持平,0,0
20260227,豆粕,m2611,11,中粮期货,1099,0,1099,净多,175,0
20260227,豆粕,m2611,11,乾坤期货,0,0,0,持平,0,0
20260227,豆粕,m2611,11,摩根大通期货,0,0,0,持平,0,0
20260227,豆粕,m2611,11,瑞银期货,0,0,0,持平,0,0
20260227,豆粕,m2701,01,中粮期货,3433,7202,-3769,净空,21,-102
20260227,豆粕,m2701,01,乾坤期货,0,0,0,持平,0,0
20260227,豆粕,m2701,01,摩根大通期货,0,0,0,持平,0,0
20260227,豆粕,m2701,01,瑞银期货,0,0,0,持平,0,0
20260302,豆粕,m2609,09,中粮期货,52985,145743,-92758,净空,-1565,3400
20260302,豆粕,m2609,09,乾坤期货,0,0,0,持平,0,0
20260302,豆粕,m2609,09,摩根大通期货,30040,66715,-36675,净空,328,800
