日期,品种,合约,合约月份,席位,多头持仓,空头持仓,净持仓,净持仓方向,多头增减仓,空头增减仓
20260717,菜油,OI2701,01,瑞银期货,0,0,0,持平,0,0
20260717,菜油,OI2701,01,高盛期货,0,0,0,持平,0,0
20260717,菜油,OI2705,05,一德期货,0,171,-171,净空,0,11
20260717,菜油,OI2705,05,中信期货,0,0,0,持平,0,0
20260717,菜油,OI2705,05,中粮期货,0,5510,-5510,净空,0,0
20260717,菜油,OI2705,05,乾坤期货,0,0,0,持平,0,0
20260717,菜油,OI2705,05,国泰君安期货,1147,393,754,净多,11,-1
20260717,菜油,OI2705,05,摩根大通期货,0,0,0,持平,0,0
20260717,菜油,OI2705,05,永安期货,0,0,0,持平,0,0
20260717,菜油,OI2705,05,瑞银期货,0,0,0,持平,0,0
20260717,菜油,OI2705,05,高盛期货,0,0,0,持平,0,0
20260720,菜油,OI2609,09,一德期货,11505,7236,4269,净多,1003,-1271
20260720,菜油,OI2609,09,中信期货,34195,19927,14268,净多,75,-1189
20260720,菜油,OI2609,09,中粮期货,4521,50524,-46003,净空,-294,2508
20260720,菜油,OI2609,09,乾坤期货,0,0,0,持平,0,0
20260720,菜油,OI2609,09,国泰君安期货,26709,13650,13059,净多,-873,-616
20260720,菜油,OI2609,09,摩根大通期货,44930,0,44930,净多,2053,0
20260720,菜油,OI2609,09,永安期货,5091,0,5091,净多,-282,0
20260720,菜油,OI2609,09,瑞银期货,11604,0,11604,净多,415,0
20260720,菜油,OI2609,09,高盛期货,48950,0,48950,净多,251,0
20260720,菜油,OI2701,01,一德期货,2618,0,2618,净多,-559,0
20260720,菜油,OI2701,01,中信期货,1567,6958,-5391,净空,-139,1602
20260720,菜油,OI2701,01,中粮期货,5938,18878,-12940,净空,1475,139
20260720,菜油,OI2701,01,乾坤期货,0,0,0,持平,0,0
20260720,菜油,OI2701,01,国泰君安期货,7362,2731,4631,净多,450,68
20260720,菜油,OI2701,01,摩根大通期货,4352,0,4352,净多,438,0
20260720,菜油,OI2701,01,永安期货,0,0,0,持平,0,0
20260720,菜油,OI2701,01,瑞银期货,0,0,0,持平,0,0
20260720,菜油,OI2701,01,高盛期货,0,0,0,持平,0,0
20260720,菜油,OI2705,05,一德期货,0,171,-171,净空,0,0
20260720,菜油,OI2705,05,中信期货,0,0,0,持平,0,0
20260720,菜油,OI2705,05,中粮期货,0,5514,-5514,净空,0,4
20260720,菜油,OI2705,05,乾坤期货,0,0,0,持平,0,0
20260720,菜油,OI2705,05,国泰君安期货,1235,390,845,净多,88,-3
20260720,菜油,OI2705,05,摩根大通期货,0,0,0,持平,0,0
20260720,菜油,OI2705,05,永安期货,0,0,0,持平,0,0
20260720,菜油,OI2705,05,瑞银期货,0,0,0,持平,0,0
20260720,菜油,OI2705,05,高盛期货,0,0,0,持平,0,0
20260721,菜油,OI2609,09,一德期货,11581,5356,6225,净多,76,-1880
20260721,菜油,OI2609,09,中信期货,33630,18839,14791,净多,-565,-1088
20260721,菜油,OI2609,09,中粮期货,3884,49431,-45547,净空,-637,-1093
20260721,菜油,OI2609,09,乾坤期货,0,0,0,持平,0,0
20260721,菜油,OI2609,09,国泰君安期货,28141,14809,13332,净多,1432,1159
20260721,菜油,OI2609,09,摩根大通期货,43431,0,43431,净多,-1499,0
20260721,菜油,OI2609,09,永安期货,4835,0,4835,净多,-256,0
20260721,菜油,OI2609,09,瑞银期货,11604,0,11604,净多,0,0
20260721,菜油,OI2609,09,高盛期货,50163,0,50163,净多,1213,0
20260721,菜油,OI2701,01,一德期货,1813,1016,797,净多,-805,498
20260721,菜油,OI2701,01,中信期货,2437,7690,-5253,净空,870,732
20260721,菜油,OI2701,01,中粮期货,6507,19988,-13481,净空,569,1110
20260721,菜油,OI2701,01,乾坤期货,0,0,0,持平,0,0
20260721,菜油,OI2701,01,国泰君安期货,7836,3209,4627,净多,474,478
20260721,菜油,OI2701,01,摩根大通期货,5705,1000,4705,净多,1353,600
20260721,菜油,OI2701,01,永安期货,0,0,0,持平,0,0
20260721,菜油,OI2701,01,瑞银期货,0,0,0,持平,0,0
20260721,菜油,OI2701,01,高盛期货,0,0,0,持平,0,0
20260721,菜油,OI2705,05,一德期货,0,171,-171,净空,0,0
20260721,菜油,OI2705,05,中信期货,0,0,0,持平,0,0
20260721,菜油,OI2705,05,中粮期货,0,5514,-5514,净空,0,0
20260721,菜油,OI2705,05,乾坤期货,0,0,0,持平,0,0
20260721,菜油,OI2705,05,国泰君安期货,1273,533,740,净多,38,143
20260721,菜油,OI2705,05,摩根大通期货,0,0,0,持平,0,0
20260721,菜油,OI2705,05,永安期货,0,0,0,持平,0,0
20260721,菜油,OI2705,05,瑞银期货,0,0,0,持平,0,0
20260721,菜油,OI2705,05,高盛期货,0,0,0,持平,0,0
20260722,菜油,OI2609,09,一德期货,11198,5181,6017,净多,-383,-175
20260722,菜油,OI2609,09,中信期货,32425,18448,13977,净多,-1205,-391
20260722,菜油,OI2609,09,中粮期货,3932,47871,-43939,净空,48,-1560
20260722,菜油,OI2609,09,乾坤期货,0,0,0,持平,0,0
20260722,菜油,OI2609,09,国泰君安期货,27571,14292,13279,净多,-570,-517
20260722,菜油,OI2609,09,摩根大通期货,42627,0,42627,净多,-804,0
20260722,菜油,OI2609,09,永安期货,4612,0,4612,净多,-223,0
20260722,菜油,OI2609,09,瑞银期货,11603,0,11603,净多,-1,0
20260722,菜油,OI2609,09,高盛期货,42099,0,42099,净多,-8064,0
20260722,菜油,OI2701,01,一德期货,3148,1558,1590,净多,1335,542
20260722,菜油,OI2701,01,中信期货,3479,8543,-5064,净空,1042,853
20260722,菜油,OI2701,01,中粮期货,6005,19521,-13516,净空,-502,-467
20260722,菜油,OI2701,01,乾坤期货,0,0,0,持平,0,0
20260722,菜油,OI2701,01,国泰君安期货,8072,3452,4620,净多,236,243
20260722,菜油,OI2701,01,摩根大通期货,6338,1000,5338,净多,633,0
20260722,菜油,OI2701,01,永安期货,0,0,0,持平,0,0
20260722,菜油,OI2701,01,瑞银期货,0,0,0,持平,0,0
20260722,菜油,OI2701,01,高盛期货,1679,0,1679,净多,568,0
20260722,菜油,OI2705,05,一德期货,0,221,-221,净空,0,50
20260722,菜油,OI2705,05,中信期货,0,0,0,持平,0,0
20260722,菜油,OI2705,05,中粮期货,0,5520,-5520,净空,0,6
20260722,菜油,OI2705,05,乾坤期货,0,0,0,持平,0,0
20260722,菜油,OI2705,05,国泰君安期货,1352,593,759,净多,79,60
20260722,菜油,OI2705,05,摩根大通期货,0,0,0,持平,0,0
20260722,菜油,OI2705,05,永安期货,0,0,0,持平,0,0
20260722,菜油,OI2705,05,瑞银期货,0,0,0,持平,0,0
20260722,菜油,OI2705,05,高盛期货,0,0,0,持平,0,0
20260723,菜油,OI2609,09,一德期货,12301,5916,6385,净多,1103,735
20260723,菜油,OI2609,09,中信期货,31423,14949,16474,净多,-1002,-3499
20260723,菜油,OI2609,09,中粮期货,0,49186,-49186,净空,0,1315
20260723,菜油,OI2609,09,乾坤期货,0,0,0,持平,0,0
20260723,菜油,OI2609,09,国泰君安期货,31135,16181,14954,净多,3564,1889
20260723,菜油,OI2609,09,摩根大通期货,43287,0,43287,净多,660,0
20260723,菜油,OI2609,09,永安期货,4648,0,4648,净多,36,0
20260723,菜油,OI2609,09,瑞银期货,11589,0,11589,净多,-14,0
20260723,菜油,OI2609,09,高盛期货,46387,0,46387,净多,4288,0
20260723,菜油,OI2701,01,一德期货,8850,1528,7322,净多,5702,-30
20260723,菜油,OI2701,01,中信期货,5781,12030,-6249,净空,2302,3487
20260723,菜油,OI2701,01,中粮期货,5295,19735,-14440,净空,-710,214
20260723,菜油,OI2701,01,乾坤期货,0,0,0,持平,0,0
20260723,菜油,OI2701,01,国泰君安期货,8237,2996,5241,净多,165,-456
20260723,菜油,OI2701,01,摩根大通期货,6669,1450,5219,净多,331,450
20260723,菜油,OI2701,01,永安期货,0,0,0,持平,0,0
20260723,菜油,OI2701,01,瑞银期货,0,0,0,持平,0,0
20260723,菜油,OI2701,01,高盛期货,3220,0,3220,净多,1541,0
20260723,菜油,OI2705,05,一德期货,0,243,-243,净空,0,22
20260723,菜油,OI2705,05,中信期货,220,0,220,净多,54,0
20260723,菜油,OI2705,05,中粮期货,0,5522,-5522,净空,0,2
20260723,菜油,OI2705,05,乾坤期货,0,0,0,持平,0,0
20260723,菜油,OI2705,05,国泰君安期货,1578,615,963,净多,226,22
20260723,菜油,OI2705,05,摩根大通期货,0,0,0,持平,0,0
20260723,菜油,OI2705,05,永安期货,0,0,0,持平,0,0
20260723,菜油,OI2705,05,瑞银期货,0,0,0,持平,0,0
20260723,菜油,OI2705,05,高盛期货,0,0,0,持平,0,0
20260724,菜油,OI2609,09,一德期货,12093,6048,6045,净多,-208,132
20260724,菜油,OI2609,09,东证期货,33594,16056,17538,净多,-2844,397
20260724,菜油,OI2609,09,中信期货,31572,14507,17065,净多,149,-442
20260724,菜油,OI2609,09,中粮期货,0,49313,-49313,净空,0,127
20260724,菜油,OI2609,09,乾坤期货,0,0,0,持平,0,0
20260724,菜油,OI2609,09,五矿期货,0,0,0,持平,0,0
20260724,菜油,OI2609,09,华泰期货,6408,13454,-7046,净空,236,809
20260724,菜油,OI2609,09,国投安信期货,0,0,0,持平,0,0
20260724,菜油,OI2609,09,国泰君安期货,31690,16592,15098,净多,555,411
20260724,菜油,OI2609,09,广发期货,4056,0,4056,净多,-63,0
20260724,菜油,OI2609,09,摩根大通期货,40601,0,40601,净多,-2686,0
20260724,菜油,OI2609,09,永安期货,4941,0,4941,净多,293,0
20260724,菜油,OI2609,09,海通期货,0,0,0,持平,0,0
20260724,菜油,OI2609,09,瑞达期货,4753,0,4753,净多,405,0
20260724,菜油,OI2609,09,瑞银期货,11554,0,11554,净多,-35,0
20260724,菜油,OI2609,09,高盛期货,57120,0,57120,净多,10733,0
20260724,菜油,OI2611,11,一德期货,0,0,0,持平,0,0
20260724,菜油,OI2611,11,东证期货,1355,1612,-257,净空,-143,349
20260724,菜油,OI2611,11,中信期货,21648,20125,1523,净多,280,287
20260724,菜油,OI2611,11,中粮期货,10753,13520,-2767,净空,34,371
20260724,菜油,OI2611,11,五矿期货,7500,8585,-1085,净空,95,-8
20260724,菜油,OI2611,11,华泰期货,12484,11954,530,净多,46,97
20260724,菜油,OI2611,11,国投安信期货,0,0,0,持平,0,0
20260724,菜油,OI2611,11,国泰君安期货,2002,931,1071,净多,83,-46
20260724,菜油,OI2611,11,广发期货,2835,2442,393,净多,-6,16
20260724,菜油,OI2611,11,摩根大通期货,904,0,904,净多,-300,0
20260724,菜油,OI2611,11,海通期货,1110,1629,-519,净空,-13,-75
20260724,菜油,OI2611,11,瑞达期货,0,0,0,持平,0,0
20260724,菜油,OI2611,11,瑞银期货,0,0,0,持平,0,0
20260724,菜油,OI2611,11,高盛期货,799,0,799,净多,219,0
20260724,菜油,OI2701,01,一德期货,10141,1693,8448,净多,1291,165
20260724,菜油,OI2701,01,东证期货,4543,6021,-1478,净空,339,665
20260724,菜油,OI2701,01,中信期货,6166,12632,-6466,净空,385,602
20260724,菜油,OI2701,01,中粮期货,4852,20721,-15869,净空,-443,986
20260724,菜油,OI2701,01,乾坤期货,0,0,0,持平,0,0
20260724,菜油,OI2701,01,五矿期货,1611,0,1611,净多,582,0
20260724,菜油,OI2701,01,华泰期货,3008,7285,-4277,净空,331,663
20260724,菜油,OI2701,01,国投安信期货,0,0,0,持平,0,0
20260724,菜油,OI2701,01,国泰君安期货,8974,3229,5745,净多,737,233
20260724,菜油,OI2701,01,广发期货,5492,3716,1776,净多,505,66
20260724,菜油,OI2701,01,摩根大通期货,7361,0,7361,净多,692,0
20260724,菜油,OI2701,01,永安期货,0,0,0,持平,0,0
20260724,菜油,OI2701,01,海通期货,1725,0,1725,净多,392,0
20260724,菜油,OI2701,01,瑞达期货,0,0,0,持平,0,0
20260724,菜油,OI2701,01,瑞银期货,0,0,0,持平,0,0
20260724,菜油,OI2701,01,高盛期货,4050,0,4050,净多,830,0
20260724,菜油,OI2703,03,一德期货,200,0,200,净多,0,0
20260724,菜油,OI2703,03,东证期货,304,595,-291,净空,101,190
20260724,菜油,OI2703,03,中信期货,3266,3150,116,净多,76,-10
20260724,菜油,OI2703,03,中粮期货,2367,2367,0,持平,153,153
20260724,菜油,OI2703,03,五矿期货,5009,5072,-63,净空,-1,-90
20260724,菜油,OI2703,03,华泰期货,3114,3007,107,净多,-7,-7
20260724,菜油,OI2703,03,国投安信期货,0,0,0,持平,0,0
20260724,菜油,OI2703,03,国泰君安期货,661,164,497,净多,47,-18
20260724,菜油,OI2703,03,广发期货,97,0,97,净多,6,0
20260724,菜油,OI2703,03,摩根大通期货,0,0,0,持平,0,0
20260724,菜油,OI2703,03,海通期货,0,0,0,持平,0,0
20260724,菜油,OI2703,03,瑞达期货,0,0,0,持平,0,0
20260724,菜油,OI2703,03,瑞银期货,0,0,0,持平,0,0
20260724,菜油,OI2703,03,高盛期货,294,0,294,净多,54,0
20260724,菜油,OI2705,05,一德期货,0,204,-204,净空,0,-39
20260724,菜油,OI2705,05,东证期货,352,526,-174,净空,84,150
20260724,菜油,OI2705,05,中信期货,0,0,0,持平,0,0
20260724,菜油,OI2705,05,中粮期货,0,5617,-5617,净空,0,95
20260724,菜油,OI2705,05,乾坤期货,0,0,0,持平,0,0
20260724,菜油,OI2705,05,五矿期货,0,0,0,持平,0,0
20260724,菜油,OI2705,05,华泰期货,1096,133,963,净多,149,-21
20260724,菜油,OI2705,05,国投安信期货,0,0,0,持平,0,0
20260724,菜油,OI2705,05,国泰君安期货,1443,652,791,净多,-135,37
20260724,菜油,OI2705,05,广发期货,915,725,190,净多,-77,7
20260724,菜油,OI2705,05,摩根大通期货,0,0,0,持平,0,0
20260724,菜油,OI2705,05,永安期货,277,0,277,净多,119,0
20260724,菜油,OI2705,05,海通期货,0,0,0,持平,0,0
20260724,菜油,OI2705,05,瑞达期货,0,0,0,持平,0,0
20260724,菜油,OI2705,05,瑞银期货,0,0,0,持平,0,0
20260724,菜油,OI2705,05,高盛期货,227,0,227,净多,104,0
20260727,菜油,OI2609,09,一德期货,9258,5655,3603,净多,-2835,-393
20260727,菜油,OI2609,09,东证期货,26823,16890,9933,净多,-6771,834
20260727,菜油,OI2609,09,中信期货,28514,15613,12901,净多,-3058,1106
20260727,菜油,OI2609,09,中粮期货,3968,45834,-41866,净空,346,-3479
20260727,菜油,OI2609,09,乾坤期货,0,0,0,持平,0,0
20260727,菜油,OI2609,09,五矿期货,0,0,0,持平,0,0
20260727,菜油,OI2609,09,华泰期货,5509,12050,-6541,净空,-899,-1404
20260727,菜油,OI2609,09,国投安信期货,0,0,0,持平,0,0
20260727,菜油,OI2609,09,国泰君安期货,28351,15738,12613,净多,-3339,-854
20260727,菜油,OI2609,09,广发期货,2983,0,2983,净多,-1073,0
20260727,菜油,OI2609,09,摩根大通期货,37221,6202,31019,净多,-3380,2826
20260727,菜油,OI2609,09,永安期货,4718,0,4718,净多,-223,0
20260727,菜油,OI2609,09,海通期货,0,0,0,持平,0,0
20260727,菜油,OI2609,09,瑞达期货,0,0,0,持平,0,0
20260727,菜油,OI2609,09,瑞银期货,11551,0,11551,净多,-3,0
20260727,菜油,OI2609,09,高盛期货,51608,0,51608,净多,-5512,0
20260727,菜油,OI2611,11,一德期货,0,0,0,持平,0,0
20260727,菜油,OI2611,11,东证期货,1227,1508,-281,净空,-128,-104
20260727,菜油,OI2611,11,中信期货,21237,19991,1246,净多,-411,-134
20260727,菜油,OI2611,11,中粮期货,10782,14503,-3721,净空,29,983
20260727,菜油,OI2611,11,五矿期货,7468,8239,-771,净空,-32,-346
20260727,菜油,OI2611,11,华泰期货,12449,11968,481,净多,-35,14
20260727,菜油,OI2611,11,国投安信期货,0,0,0,持平,0,0
20260727,菜油,OI2611,11,国泰君安期货,1786,710,1076,净多,-216,-221
20260727,菜油,OI2611,11,广发期货,2645,2411,234,净多,-190,-31
20260727,菜油,OI2611,11,摩根大通期货,904,0,904,净多,0,0
20260727,菜油,OI2611,11,海通期货,1089,1381,-292,净空,-21,-248
20260727,菜油,OI2611,11,瑞达期货,0,0,0,持平,0,0
20260727,菜油,OI2611,11,瑞银期货,0,0,0,持平,0,0
20260727,菜油,OI2611,11,高盛期货,798,0,798,净多,-1,0
20260727,菜油,OI2701,01,一德期货,11732,1510,10222,净多,1591,-183
20260727,菜油,OI2701,01,东证期货,4300,5622,-1322,净空,-243,-399
20260727,菜油,OI2701,01,中信期货,6055,10806,-4751,净空,-111,-1826
20260727,菜油,OI2701,01,中粮期货,5074,20759,-15685,净空,222,38
20260727,菜油,OI2701,01,乾坤期货,0,0,0,持平,0,0
20260727,菜油,OI2701,01,五矿期货,1647,0,1647,净多,36,0
20260727,菜油,OI2701,01,华泰期货,2991,6854,-3863,净空,-17,-431
20260727,菜油,OI2701,01,国投安信期货,0,0,0,持平,0,0
20260727,菜油,OI2701,01,国泰君安期货,7717,3380,4337,净多,-1257,151
20260727,菜油,OI2701,01,广发期货,5704,3366,2338,净多,212,-350
20260727,菜油,OI2701,01,摩根大通期货,7738,1850,5888,净多,377,800
20260727,菜油,OI2701,01,永安期货,0,0,0,持平,0,0
20260727,菜油,OI2701,01,海通期货,1459,0,1459,净多,-266,0
20260727,菜油,OI2701,01,瑞达期货,0,0,0,持平,0,0
20260727,菜油,OI2701,01,瑞银期货,0,0,0,持平,0,0
20260727,菜油,OI2701,01,高盛期货,4469,0,4469,净多,419,0
20260727,菜油,OI2703,03,一德期货,200,0,200,净多,0,0
20260727,菜油,OI2703,03,东证期货,227,657,-430,净空,-77,62
20260727,菜油,OI2703,03,中信期货,3241,3133,108,净多,-25,-17
20260727,菜油,OI2703,03,中粮期货,2458,2417,41,净多,91,50
20260727,菜油,OI2703,03,五矿期货,4989,5033,-44,净空,-20,-39
20260727,菜油,OI2703,03,华泰期货,3104,3009,95,净多,-10,2
20260727,菜油,OI2703,03,国投安信期货,0,0,0,持平,0,0
20260727,菜油,OI2703,03,国泰君安期货,633,96,537,净多,-28,-68
20260727,菜油,OI2703,03,广发期货,50,0,50,净多,-47,0
20260727,菜油,OI2703,03,摩根大通期货,0,0,0,持平,0,0
20260727,菜油,OI2703,03,海通期货,0,0,0,持平,0,0
20260727,菜油,OI2703,03,瑞达期货,0,0,0,持平,0,0
20260727,菜油,OI2703,03,瑞银期货,0,0,0,持平,0,0
20260727,菜油,OI2703,03,高盛期货,224,0,224,净多,-70,0
20260727,菜油,OI2705,05,一德期货,0,209,-209,净空,0,5
20260727,菜油,OI2705,05,东证期货,290,580,-290,净空,-62,54
20260727,菜油,OI2705,05,中信期货,180,0,180,净多,-7,0
20260727,菜油,OI2705,05,中粮期货,316,5516,-5200,净空,200,-101
20260727,菜油,OI2705,05,乾坤期货,0,0,0,持平,0,0
20260727,菜油,OI2705,05,五矿期货,0,0,0,持平,0,0
20260727,菜油,OI2705,05,华泰期货,1101,106,995,净多,5,-27
20260727,菜油,OI2705,05,国投安信期货,0,0,0,持平,0,0
20260727,菜油,OI2705,05,国泰君安期货,1365,638,727,净多,-78,-14
20260727,菜油,OI2705,05,广发期货,859,715,144,净多,-56,-10
20260727,菜油,OI2705,05,摩根大通期货,0,0,0,持平,0,0
20260727,菜油,OI2705,05,永安期货,203,0,203,净多,-74,0
20260727,菜油,OI2705,05,海通期货,0,0,0,持平,0,0
20260727,菜油,OI2705,05,瑞达期货,0,0,0,持平,0,0
20260727,菜油,OI2705,05,瑞银期货,0,0,0,持平,0,0
20260727,菜油,OI2705,05,高盛期货,0,0,0,持平,0,0
20260728,菜油,OI2609,09,一德期货,10084,6766,3318,净多,826,1111
20260728,菜油,OI2609,09,东证期货,22771,14782,7989,净多,-4052,-2108
20260728,菜油,OI2609,09,中信期货,26084,12902,13182,净多,-2430,-2711
20260728,菜油,OI2609,09,中粮期货,4531,43095,-38564,净空,563,-2739
20260728,菜油,OI2609,09,乾坤期货,0,0,0,持平,0,0
20260728,菜油,OI2609,09,五矿期货,0,0,0,持平,0,0
20260728,菜油,OI2609,09,华泰期货,5044,12535,-7491,净空,-465,485
20260728,菜油,OI2609,09,国投安信期货,0,0,0,持平,0,0
20260728,菜油,OI2609,09,国泰君安期货,24005,14944,9061,净多,-4346,-794
20260728,菜油,OI2609,09,广发期货,0,0,0,持平,0,0
20260728,菜油,OI2609,09,摩根大通期货,29232,4776,24456,净多,-7989,-1426
20260728,菜油,OI2609,09,永安期货,4345,0,4345,净多,-373,0
20260728,菜油,OI2609,09,海通期货,0,0,0,持平,0,0
20260728,菜油,OI2609,09,瑞达期货,0,0,0,持平,0,0
20260728,菜油,OI2609,09,瑞银期货,9764,0,9764,净多,-1787,0
20260728,菜油,OI2609,09,高盛期货,44022,0,44022,净多,-7586,0
20260728,菜油,OI2611,11,一德期货,0,0,0,持平,0,0
20260728,菜油,OI2611,11,东证期货,836,1713,-877,净空,-391,205
20260728,菜油,OI2611,11,中信期货,20768,19833,935,净多,-469,-158
20260728,菜油,OI2611,11,中粮期货,10499,14229,-3730,净空,-283,-274
20260728,菜油,OI2611,11,五矿期货,7505,8625,-1120,净空,37,386
20260728,菜油,OI2611,11,华泰期货,12410,12047,363,净多,-39,79
20260728,菜油,OI2611,11,国投安信期货,0,0,0,持平,0,0
20260728,菜油,OI2611,11,国泰君安期货,1526,1077,449,净多,-260,367
20260728,菜油,OI2611,11,广发期货,2647,2402,245,净多,2,-9
20260728,菜油,OI2611,11,摩根大通期货,5331,0,5331,净多,4427,0
20260728,菜油,OI2611,11,海通期货,1059,1748,-689,净空,-30,367
20260728,菜油,OI2611,11,瑞达期货,0,0,0,持平,0,0
20260728,菜油,OI2611,11,瑞银期货,859,0,859,净多,858,0
20260728,菜油,OI2611,11,高盛期货,1905,0,1905,净多,1107,0
20260728,菜油,OI2701,01,一德期货,12939,1508,11431,净多,1207,-2
20260728,菜油,OI2701,01,东证期货,4814,4947,-133,净空,514,-675
20260728,菜油,OI2701,01,中信期货,5831,11782,-5951,净空,-224,976
20260728,菜油,OI2701,01,中粮期货,4401,22119,-17718,净空,-673,1360
20260728,菜油,OI2701,01,乾坤期货,0,0,0,持平,0,0
20260728,菜油,OI2701,01,五矿期货,0,0,0,持平,0,0
20260728,菜油,OI2701,01,华泰期货,3196,5818,-2622,净空,205,-1036
20260728,菜油,OI2701,01,国投安信期货,0,0,0,持平,0,0
20260728,菜油,OI2701,01,国泰君安期货,8241,3746,4495,净多,524,366
20260728,菜油,OI2701,01,广发期货,5626,3194,2432,净多,-78,-172
20260728,菜油,OI2701,01,摩根大通期货,7858,1750,6108,净多,120,-100
20260728,菜油,OI2701,01,永安期货,1430,0,1430,净多,231,0
20260728,菜油,OI2701,01,海通期货,1413,1249,164,净多,-46,228
20260728,菜油,OI2701,01,瑞达期货,0,0,0,持平,0,0
20260728,菜油,OI2701,01,瑞银期货,0,0,0,持平,0,0
20260728,菜油,OI2701,01,高盛期货,4782,0,4782,净多,313,0
20260728,菜油,OI2703,03,一德期货,200,0,200,净多,0,0
20260728,菜油,OI2703,03,东证期货,163,587,-424,净空,-64,-70
20260728,菜油,OI2703,03,中信期货,3332,3225,107,净多,91,92
20260728,菜油,OI2703,03,中粮期货,2256,2256,0,持平,-202,-161
20260728,菜油,OI2703,03,五矿期货,5015,5057,-42,净空,26,24
20260728,菜油,OI2703,03,华泰期货,3108,3012,96,净多,4,3
20260728,菜油,OI2703,03,国投安信期货,0,0,0,持平,0,0
20260728,菜油,OI2703,03,国泰君安期货,629,90,539,净多,-4,-6
20260728,菜油,OI2703,03,广发期货,56,0,56,净多,6,0
20260728,菜油,OI2703,03,摩根大通期货,0,0,0,持平,0,0
20260728,菜油,OI2703,03,海通期货,0,0,0,持平,0,0
20260728,菜油,OI2703,03,瑞达期货,0,0,0,持平,0,0
20260728,菜油,OI2703,03,瑞银期货,0,0,0,持平,0,0
20260728,菜油,OI2703,03,高盛期货,156,0,156,净多,-68,0
20260728,菜油,OI2705,05,一德期货,0,202,-202,净空,0,-7
20260728,菜油,OI2705,05,东证期货,274,687,-413,净空,-16,107
20260728,菜油,OI2705,05,中信期货,185,0,185,净多,5,0
20260728,菜油,OI2705,05,中粮期货,616,5517,-4901,净空,300,1
20260728,菜油,OI2705,05,乾坤期货,0,0,0,持平,0,0
20260728,菜油,OI2705,05,五矿期货,0,0,0,持平,0,0
20260728,菜油,OI2705,05,华泰期货,1103,106,997,净多,2,0
20260728,菜油,OI2705,05,国投安信期货,0,0,0,持平,0,0
20260728,菜油,OI2705,05,国泰君安期货,1309,740,569,净多,-56,102
20260728,菜油,OI2705,05,广发期货,836,688,148,净多,-23,-27
20260728,菜油,OI2705,05,摩根大通期货,0,0,0,持平,0,0
20260728,菜油,OI2705,05,永安期货,0,0,0,持平,0,0
20260728,菜油,OI2705,05,海通期货,0,0,0,持平,0,0
20260728,菜油,OI2705,05,瑞达期货,0,0,0,持平,0,0
20260728,菜油,OI2705,05,瑞银期货,0,0,0,持平,0,0
20260728,菜油,OI2705,05,高盛期货,0,0,0,持平,0,0
20260729,菜油,OI2609,09,一德期货,9890,5351,4539,净多,-194,-1415
20260729,菜油,OI2609,09,东证期货,19316,14952,4364,净多,-3455,170
20260729,菜油,OI2609,09,中信期货,26355,12851,13504,净多,271,-51
20260729,菜油,OI2609,09,中粮期货,3840,41850,-38010,净空,-691,-1245
20260729,菜油,OI2609,09,乾坤期货,0,0,0,持平,0,0
20260729,菜油,OI2609,09,五矿期货,0,0,0,持平,0,0
20260729,菜油,OI2609,09,华泰期货,4630,12100,-7470,净空,-414,-435
20260729,菜油,OI2609,09,国投安信期货,0,0,0,持平,0,0
20260729,菜油,OI2609,09,国泰君安期货,23588,14023,9565,净多,-417,-921
20260729,菜油,OI2609,09,广发期货,0,0,0,持平,0,0
20260729,菜油,OI2609,09,摩根大通期货,21473,4210,17263,净多,-7759,-566
20260729,菜油,OI2609,09,永安期货,3972,0,3972,净多,-373,0
20260729,菜油,OI2609,09,海通期货,0,0,0,持平,0,0
20260729,菜油,OI2609,09,瑞达期货,0,0,0,持平,0,0
20260729,菜油,OI2609,09,瑞银期货,8839,0,8839,净多,-925,0
20260729,菜油,OI2609,09,高盛期货,41130,0,41130,净多,-2892,0
20260729,菜油,OI2611,11,一德期货,0,0,0,持平,0,0
20260729,菜油,OI2611,11,东证期货,1103,1735,-632,净空,267,22
20260729,菜油,OI2611,11,中信期货,20903,19837,1066,净多,135,4
20260729,菜油,OI2611,11,中粮期货,10705,13922,-3217,净空,206,-307
20260729,菜油,OI2611,11,五矿期货,8333,10169,-1836,净空,828,1544
20260729,菜油,OI2611,11,华泰期货,12338,12134,204,净多,-72,87
20260729,菜油,OI2611,11,国投安信期货,0,0,0,持平,0,0
20260729,菜油,OI2611,11,国泰君安期货,1329,1930,-601,净空,-197,853
20260729,菜油,OI2611,11,广发期货,2638,2462,176,净多,-9,60
20260729,菜油,OI2611,11,摩根大通期货,10376,0,10376,净多,5045,0
20260729,菜油,OI2611,11,海通期货,1053,2006,-953,净空,-6,258
20260729,菜油,OI2611,11,瑞达期货,0,0,0,持平,0,0
20260729,菜油,OI2611,11,瑞银期货,1718,0,1718,净多,859,0
20260729,菜油,OI2611,11,高盛期货,3100,0,3100,净多,1195,0
20260729,菜油,OI2701,01,一德期货,13131,1508,11623,净多,192,0
20260729,菜油,OI2701,01,东证期货,4566,4826,-260,净空,-248,-121
20260729,菜油,OI2701,01,中信期货,5660,12211,-6551,净空,-171,429
20260729,菜油,OI2701,01,中粮期货,4042,21606,-17564,净空,-359,-513
20260729,菜油,OI2701,01,乾坤期货,0,0,0,持平,0,0
20260729,菜油,OI2701,01,五矿期货,1665,0,1665,净多,438,0
